,Unnamed: 0,public_date,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
2247,2582,19750430,5,0.10871,0.123169,0.218,0.099,0.962,14.826,4.35,5.377000000000002,5.5939999999999985,6.903,6.903,0.971,1.423,0.403,0.239,0.267,0.267,0.208,0.279,0.129,0.197,0.234,0.309,0.373,0.201,0.26,0.276,0.239,0.215,0.775,0.212,0.245,0.3,0.278,0.369,0.847,0.318,0.333,0.16699999999999998,0.132,1.351,0.342,1.165,0.274,0.1,0.09,0.32,0.7709999999999999,0.7440000000000001,0.466,0.16,0.312,5.721,8.273,46.584,0.657,1.953,1.264,0.669,5.962999999999999,9.137,9.818,1.275,0.8590000000000001,5.901,0.031,0.002,0.0,0.0
2291,2624,19750531,5,0.063048,0.044745,0.0,0.229,0.84,15.693,8.36,5.377000000000002,7.52,9.518,9.518,0.971,1.41,0.403,0.239,0.267,0.267,0.208,0.279,0.136,0.197,0.234,0.309,0.373,0.201,0.26,0.276,0.254,0.203,0.797,0.203,0.232,0.3,0.276,0.369,0.777,0.318,0.333,0.16699999999999998,0.122,1.351,0.342,1.165,0.23,0.105,0.09,0.33,0.8029999999999999,0.955,0.482,0.161,0.373,5.721,8.273,46.584,0.847,2.189,1.46,0.608,5.962999999999999,9.137,10.937,1.275,0.845,4.676,0.003,0.0,0.0,0.0
2329,2666,19750630,5,0.056527,0.055172000000000006,0.0,0.231,0.84,16.458,5.78,5.377000000000002,7.722,10.811,10.811,1.172,1.378,0.403,0.239,0.278,0.278,0.217,0.279,0.136,0.197,0.234,0.309,0.373,0.201,0.26,0.276,0.252,0.203,0.797,0.203,0.232,0.3,0.276,0.369,0.828,0.318,0.333,0.16699999999999998,0.122,1.351,0.342,1.165,0.23,0.105,0.092,0.33,0.8029999999999999,0.955,0.477,0.161,0.3670000000000001,6.167000000000002,8.273,46.584,0.847,2.189,1.46,0.623,5.962999999999999,9.137,10.937,1.288,0.848,4.676,0.003,0.0,0.0,0.0
2366,2708,19750731,5,-0.013373,-0.023762,0.0,0.231,0.84,16.464000000000002,1.0,5.377000000000002,7.811,10.811,10.811,1.132,1.394,0.403,0.239,0.278,0.278,0.217,0.279,0.136,0.197,0.234,0.309,0.373,0.201,0.26,0.276,0.252,0.203,0.797,0.203,0.232,0.3,0.276,0.369,0.828,0.318,0.333,0.16699999999999998,0.122,1.351,0.342,1.165,0.23,0.105,0.092,0.33,0.8029999999999999,0.955,0.477,0.161,0.3670000000000001,6.167000000000002,8.273,46.584,0.847,2.189,1.46,0.623,5.962999999999999,9.137,10.937,1.288,0.848,4.676,0.003,0.0,0.0,0.0
2406,2750,19750831,5,-0.073,-0.103217,0.0,0.315,0.758,14.417,6.15,5.377000000000002,7.247999999999998,7.152,7.152,1.211,1.241,0.403,0.239,0.267,0.267,0.211,0.279,0.132,0.197,0.234,0.309,0.373,0.201,0.26,0.276,0.236,0.2,0.789,0.197,0.23,0.303,0.28600000000000003,0.369,0.828,0.318,0.271,0.16699999999999998,0.14400000000000002,1.351,0.28,1.165,0.25,0.105,0.09,0.333,0.792,0.8859999999999999,0.46,0.158,0.35200000000000004,6.167000000000002,8.273,46.584,0.71,2.189,1.431,0.623,5.962999999999999,9.137,10.108,1.288,0.848,3.4930000000000003,-0.006999999999999999,0.0,0.0,0.0
2447,2792,19750930,5,0.001242,-0.029415,0.0,0.232,0.758,13.483,3.23,5.377000000000002,6.917999999999998,7.525,7.525,1.14,1.16,0.403,0.239,0.267,0.267,0.211,0.279,0.132,0.197,0.234,0.309,0.373,0.201,0.26,0.276,0.236,0.2,0.789,0.197,0.23,0.303,0.28600000000000003,0.369,0.853,0.318,0.271,0.16699999999999998,0.14400000000000002,1.351,0.307,1.165,0.25,0.105,0.09,0.333,0.792,0.8859999999999999,0.46,0.158,0.35200000000000004,7.309,8.273,46.584,0.71,2.189,1.431,0.6809999999999999,5.962999999999999,9.137,10.108,1.349,0.905,3.4930000000000003,-0.001,0.0,0.0,0.0
2493,2835,19751031,5,0.00585,-0.011697,0.0,0.226,0.758,13.716,3.53,5.377000000000002,6.896,8.085,8.085,1.12,1.18,0.403,0.239,0.267,0.267,0.211,0.279,0.132,0.197,0.234,0.309,0.373,0.201,0.26,0.276,0.236,0.2,0.789,0.197,0.23,0.303,0.28600000000000003,0.369,0.853,0.318,0.271,0.16699999999999998,0.14400000000000002,1.351,0.307,1.165,0.25,0.105,0.09,0.333,0.792,0.8859999999999999,0.46,0.158,0.35200000000000004,7.309,8.273,46.584,0.71,2.189,1.431,0.6809999999999999,5.962999999999999,9.137,10.108,1.349,0.905,3.4930000000000003,-0.001,0.0,0.0,0.0
2529,2878,19751130,5,-0.012532,-0.032309,0.0,0.212,0.893,13.368,3.85,4.087,10.550999999999998,8.458,8.458,1.117,1.17,0.403,0.239,0.218,0.218,0.17,0.263,0.135,0.258,0.35,0.309,0.373,0.334,0.26,0.276,0.183,0.214,0.775,0.211,0.234,0.318,0.293,0.369,0.67,0.318,0.279,0.227,0.1,1.645,0.307,1.165,0.272,0.105,0.091,0.311,0.778,0.823,0.451,0.165,0.354,7.309,8.273,46.584,0.562,2.189,1.224,0.6809999999999999,7.276,9.137,9.398,1.349,0.905,3.248,0.002,0.0,0.0,0.0
2574,2921,19751231,5,0.006486,0.007181,0.07400000000000001,0.18600000000000005,0.893,12.374,3.98,4.087,11.086,9.389,9.457,1.16,1.083,0.417,0.313,0.218,0.218,0.17,0.263,0.135,0.258,0.35,0.331,0.38,0.334,0.32299999999999995,0.363,0.183,0.214,0.775,0.211,0.234,0.318,0.293,0.369,0.67,0.318,0.279,0.227,0.1,1.645,0.363,0.754,0.272,0.105,0.087,0.311,0.778,0.823,0.451,0.165,0.333,8.533,14.849,62.77,0.562,2.189,1.224,0.7020000000000001,7.276,11.284,9.398,1.269,0.8759999999999999,3.248,-0.017,0.0,0.0,0.0
2610,2964,19760131,5,0.137167,0.135126,0.07400000000000001,0.214,0.893,14.031,2.61,4.087,12.309,10.824000000000002,10.925999999999998,1.301,1.228,0.417,0.313,0.218,0.218,0.17,0.263,0.135,0.258,0.35,0.331,0.38,0.334,0.32299999999999995,0.363,0.183,0.214,0.775,0.211,0.234,0.318,0.293,0.369,0.67,0.318,0.279,0.227,0.1,1.645,0.363,0.754,0.272,0.105,0.087,0.311,0.778,0.823,0.451,0.165,0.333,8.533,14.849,62.77,0.562,2.189,1.224,0.7020000000000001,7.276,11.284,9.398,1.269,0.8759999999999999,3.248,-0.017,0.0,0.0,0.0
2655,3007,19760229,4,-0.000655,-0.013845,0.322,0.228,0.7290000000000001,16.315,3.75,5.6179999999999986,12.561,11.314,11.388,1.931,1.722,0.391,0.257,0.211,0.211,0.181,0.407,0.168,0.272,0.333,0.209,0.259,0.278,0.24,0.262,0.181,0.279,0.7120000000000001,0.276,0.305,0.38,0.337,-1.052,0.679,0.208,0.13,0.234,0.124,1.604,0.332,1.024,0.32299999999999995,0.086,0.071,0.446,0.7070000000000001,0.784,0.453,0.227,0.324,8.458,13.448,80.807,0.341,1.946,1.155,0.578,4.541,10.329,8.948,0.989,0.698,5.331,-0.016,0.004,0.0,0.0
2695,3050,19760331,4,0.069836,0.089058,0.322,0.231,0.7290000000000001,16.851,4.4,5.6179999999999986,11.953,11.466,11.939,2.103,1.695,0.391,0.257,0.211,0.211,0.179,0.407,0.165,0.272,0.333,0.209,0.259,0.273,0.24,0.262,0.181,0.279,0.7120000000000001,0.276,0.305,0.394,0.337,-1.052,0.773,0.208,0.13,0.234,0.124,1.604,0.32,1.024,0.32,0.086,0.07,0.451,0.7070000000000001,0.784,0.453,0.23,0.328,8.79,13.448,80.807,0.341,1.946,1.155,0.596,4.541,10.329,8.87,1.053,0.743,5.331,-0.014,0.004,0.0,0.0
2735,3093,19760430,4,0.012299,0.006328,0.322,0.234,0.7290000000000001,17.729,3.96,5.6179999999999986,12.244000000000002,11.639,12.066,2.093,1.814,0.391,0.257,0.211,0.211,0.179,0.407,0.165,0.272,0.333,0.209,0.259,0.273,0.24,0.262,0.181,0.279,0.7120000000000001,0.276,0.305,0.394,0.337,-1.052,0.773,0.208,0.13,0.234,0.124,1.604,0.32,1.024,0.32,0.086,0.07,0.451,0.7070000000000001,0.784,0.453,0.23,0.328,8.79,13.448,80.807,0.341,1.946,1.155,0.596,4.541,10.329,8.87,1.053,0.743,5.331,-0.014,0.004,0.0,0.0
2773,3136,19760531,4,0.017394999999999997,0.008241,0.0,0.265,0.629,18.743,3.2,5.6179999999999986,14.68,12.445,13.637,2.043,1.785,0.391,0.257,0.19,0.19,0.165,0.403,0.163,0.272,0.333,0.209,0.259,0.246,0.24,0.262,0.16399999999999998,0.258,0.741,0.258,0.293,0.386,0.332,-1.052,0.667,0.208,0.134,0.234,0.131,1.604,0.29100000000000004,1.024,0.297,0.091,0.073,0.43,0.6779999999999999,0.767,0.434,0.22,0.339,7.782999999999999,13.448,89.583,0.314,2.175,1.065,0.573,4.246,10.329,8.762,1.061,0.76,5.672999999999999,-0.015,0.0,0.0,0.0
