,Unnamed: 0,public_date,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
285,427,19701130,23,0.040482,0.050403,0.0,3.3480000000000003,0.7959999999999999,12.905,3.24,5.584,6.2120000000000015,12.778,13.015,0.924,1.3219999999999998,0.268,0.232,0.096,0.097,0.097,0.292,0.073,0.16399999999999998,0.252,0.098,0.118,0.153,0.159,0.138,0.08900000000000001,0.198,0.789,0.211,0.264,0.242,0.489,0.068,0.8,0.331,0.179,0.173,0.124,0.966,0.39,1.105,0.267,0.08800000000000001,0.076,0.469,0.5710000000000001,0.565,0.371,0.18600000000000005,0.284,4.646,8.377,38.137,0.421,1.732,1.345,0.6990000000000001,7.773,8.693999999999999,5.655,1.229,0.93,6.242000000000001,0.066,0.0,0.0,0.113
314,467,19701231,23,0.048181,0.032826,0.0,3.383,0.7959999999999999,12.745,4.38,5.584,6.464,13.569,13.442,0.919,1.354,0.268,0.232,0.096,0.097,0.097,0.292,0.073,0.16399999999999998,0.252,0.098,0.118,0.153,0.159,0.138,0.08900000000000001,0.198,0.789,0.211,0.264,0.242,0.489,0.068,0.8,0.331,0.179,0.173,0.124,0.966,0.39,1.105,0.267,0.08800000000000001,0.076,0.469,0.5710000000000001,0.565,0.371,0.18600000000000005,0.284,4.646,8.377,38.137,0.421,1.732,1.345,0.6990000000000001,7.773,8.693999999999999,5.655,1.229,0.93,6.242000000000001,0.066,0.0,0.0,0.113
345,507,19710131,23,0.035457,-0.007859999999999999,0.0,3.552,0.7959999999999999,13.49,1.27,5.584,6.739,13.879,14.334,0.985,1.351,0.268,0.232,0.096,0.097,0.097,0.292,0.073,0.16399999999999998,0.252,0.098,0.118,0.153,0.159,0.138,0.08900000000000001,0.198,0.789,0.211,0.264,0.242,0.489,0.068,0.8,0.331,0.179,0.173,0.124,0.966,0.39,1.105,0.267,0.08800000000000001,0.076,0.469,0.5710000000000001,0.565,0.371,0.18600000000000005,0.284,4.646,8.377,38.137,0.421,1.732,1.345,0.6990000000000001,7.773,8.693999999999999,5.655,1.229,0.93,6.242000000000001,0.066,0.0,0.0,0.113
376,547,19710228,23,0.036274,0.049545,0.4920000000000001,3.954,0.785,13.647,4.63,7.582000000000002,6.9910000000000005,14.937,14.287,1.086,1.391,0.302,0.238,0.1,0.1,0.099,0.327,0.079,0.116,0.208,0.096,0.114,0.119,0.158,0.118,0.105,0.215,0.755,0.235,0.268,0.254,0.491,0.085,0.6759999999999999,0.266,0.133,0.18600000000000005,0.126,0.905,0.402,1.321,0.295,0.078,0.065,0.487,0.594,0.611,0.395,0.204,0.309,5.8210000000000015,7.9129999999999985,63.803,0.35700000000000004,1.666,1.251,0.708,7.002000000000002,10.285,5.671,1.169,0.871,6.822,0.053,0.0,0.0,0.115
410,587,19710331,23,0.060776,0.031506,0.4920000000000001,4.072,0.785,14.412,4.72,7.582000000000002,7.1320000000000014,15.477,14.784,1.096,1.35,0.302,0.238,0.1,0.1,0.099,0.327,0.079,0.116,0.208,0.096,0.114,0.119,0.158,0.118,0.105,0.215,0.755,0.235,0.268,0.254,0.491,0.085,0.6759999999999999,0.266,0.133,0.18600000000000005,0.126,0.905,0.402,1.321,0.295,0.078,0.065,0.487,0.594,0.611,0.395,0.204,0.309,5.8210000000000015,7.9129999999999985,63.803,0.35700000000000004,1.666,1.251,0.708,7.002000000000002,10.285,5.671,1.169,0.871,6.822,0.053,0.0,0.0,0.115
445,627,19710430,23,0.04461,0.044515,0.4920000000000001,4.5310000000000015,0.785,14.949000000000002,4.69,7.582000000000002,7.512,16.147000000000002,15.397,1.178,1.418,0.302,0.238,0.1,0.1,0.099,0.327,0.079,0.116,0.208,0.096,0.114,0.119,0.158,0.118,0.105,0.215,0.755,0.235,0.268,0.254,0.491,0.085,0.6759999999999999,0.266,0.133,0.18600000000000005,0.126,0.905,0.402,1.321,0.295,0.078,0.065,0.487,0.594,0.611,0.395,0.204,0.309,5.8210000000000015,7.9129999999999985,63.803,0.35700000000000004,1.666,1.251,0.708,7.002000000000002,10.285,5.671,1.169,0.871,6.822,0.053,0.0,0.0,0.115
479,667,19710531,23,-0.044343,-0.051416,0.0,3.507,0.785,14.077,6.11,6.113,6.9460000000000015,14.454,13.919,0.923,1.3219999999999998,0.302,0.238,0.106,0.101,0.096,0.311,0.07200000000000001,0.11,0.207,0.096,0.114,0.115,0.158,0.122,0.101,0.238,0.773,0.238,0.277,0.254,0.491,0.085,0.6759999999999999,0.266,0.133,0.183,0.126,0.905,0.402,1.35,0.318,0.077,0.064,0.487,0.594,0.611,0.395,0.204,0.309,5.761,7.657,63.803,0.35700000000000004,1.666,1.251,0.708,7.002000000000002,10.285,5.671,1.248,0.929,6.822,0.053,0.0,0.0,0.115
515,707,19710630,23,0.030729000000000006,0.016482,0.0,3.587,0.785,14.177,1.73,6.113,7.22,14.779000000000002,14.239,1.012,1.3630000000000002,0.302,0.238,0.106,0.101,0.096,0.311,0.07200000000000001,0.11,0.207,0.096,0.114,0.115,0.158,0.122,0.101,0.238,0.773,0.238,0.277,0.254,0.491,0.085,0.6759999999999999,0.266,0.133,0.183,0.126,0.905,0.402,1.35,0.318,0.077,0.064,0.487,0.594,0.611,0.395,0.204,0.309,5.761,7.657,63.803,0.35700000000000004,1.666,1.251,0.708,7.002000000000002,10.285,5.671,1.248,0.929,6.822,0.053,0.0,0.0,0.115
548,747,19710731,23,-0.027941000000000004,-0.020405,0.0,3.641,0.785,14.138,3.22,6.113,7.121,14.004,13.489,0.962,1.3259999999999998,0.302,0.238,0.106,0.101,0.096,0.311,0.07200000000000001,0.11,0.207,0.096,0.114,0.115,0.158,0.122,0.101,0.238,0.773,0.238,0.277,0.254,0.491,0.085,0.6759999999999999,0.266,0.133,0.183,0.126,0.905,0.402,1.35,0.318,0.077,0.064,0.487,0.594,0.611,0.395,0.204,0.309,5.761,7.657,63.803,0.35700000000000004,1.666,1.251,0.708,7.002000000000002,10.285,5.671,1.248,0.929,6.822,0.053,0.0,0.0,0.115
584,787,19710831,23,-0.0013,-0.021294,0.0,3.219,0.785,13.343,3.15,5.975,6.885,13.839,13.269,0.956,1.321,0.302,0.238,0.106,0.106,0.101,0.309,0.07,0.122,0.212,0.096,0.114,0.12,0.158,0.123,0.106,0.238,0.758,0.238,0.277,0.254,0.491,0.08199999999999999,0.6629999999999999,0.266,0.133,0.179,0.132,0.905,0.402,1.274,0.318,0.076,0.063,0.487,0.594,0.611,0.395,0.204,0.309,5.647,7.572999999999999,63.803,0.354,1.666,1.251,0.708,7.002000000000002,10.285,5.667999999999998,1.272,0.942,6.822,0.051,0.0,0.0,0.115
