,Unnamed: 0,public_date,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
2639,2948,19760131,2,0.088145,0.004772,0.003,0.107,1.545,9.147,3.75,12.323,5.479,-7.314,-7.468,0.438,0.747,0.464,0.076,0.113,0.114,0.209,0.08900000000000001,0.068,0.217,0.246,0.302,0.353,0.111,0.166,0.181,0.102,0.444,0.556,0.444,1.056,0.623,0.223,-1.943,0.49,0.04,0.078,0.1,0.407,1.227,0.5,9.954,0.7609999999999999,0.41,0.128,0.447,1.539,2.249,0.6759999999999999,0.536,0.642,2.301,3.869,95.595,0.258,1.653,0.7440000000000001,0.7290000000000001,3.299,11.246,9.767,2.4290000000000003,1.406,3.928,0.025,0.0,0.009000000000000001,0.0
2688,2991,19760229,2,0.120833,0.037419,0.116,0.123,1.628,9.14,3.76,13.451,6.681,-9.069,-9.211,0.476,0.809,0.342,0.191,0.091,0.092,0.206,0.28600000000000003,0.063,0.129,0.153,0.16399999999999998,0.192,0.095,0.1,0.101,0.08199999999999999,0.434,0.565,0.435,1.045,0.64,0.217,-0.464,0.474,0.079,0.07,0.08800000000000001,0.403,0.8220000000000001,0.482,10.587,0.7240000000000001,0.412,0.131,0.447,1.509,2.194,0.667,0.528,0.63,2.117,2.135,110.451,0.258,1.737,0.746,0.72,2.366,10.261,9.899,2.315,1.362,3.941,0.02,0.0,0.009000000000000001,0.0
2720,3034,19760331,2,0.054075,-0.031121,0.116,0.115,1.628,9.562,2.7,13.451,7.233,-11.130999999999998,-11.264,0.473,0.843,0.342,0.191,0.091,0.092,0.206,0.28600000000000003,0.063,0.129,0.153,0.16399999999999998,0.192,0.095,0.1,0.101,0.08199999999999999,0.434,0.565,0.435,1.045,0.64,0.217,-0.464,0.474,0.079,0.07,0.08800000000000001,0.403,0.8220000000000001,0.482,10.587,0.7240000000000001,0.412,0.131,0.447,1.509,2.194,0.667,0.528,0.63,2.117,2.135,110.451,0.258,1.737,0.746,0.72,2.366,10.261,9.899,2.315,1.362,3.941,0.02,0.0,0.009000000000000001,0.0
2762,3077,19760430,2,-0.021406,-0.047934,0.104,0.109,1.221,9.415,4.41,8.258,-38.541,13.491,13.366,0.443,0.83,0.433,0.22,0.127,0.127,0.16,0.301,0.073,0.145,0.168,0.16399999999999998,0.192,0.115,0.117,0.12,0.117,0.416,0.581,0.419,0.905,0.487,0.32299999999999995,-1.003,0.454,0.07400000000000001,0.064,0.099,0.39,0.857,0.477,5.325,0.688,0.231,0.09,0.451,1.358,1.924,0.649,0.495,0.604,2.25,2.463,110.451,0.25,2.525,1.296,0.78,2.4730000000000003,10.384,7.0360000000000005,2.418,1.484,3.941,-0.001,0.0,0.005,0.0
2803,3120,19760531,2,-0.149728,-0.111948,0.047,0.136,1.267,8.177,4.36,8.92,-32.521,11.58,11.427,0.392,0.6940000000000001,0.433,0.211,0.099,0.1,0.139,0.28600000000000003,0.059,0.124,0.15,0.125,0.142,0.09,0.101,0.099,0.09,0.419,0.579,0.421,0.911,0.487,0.322,-1.003,0.491,0.07400000000000001,0.063,0.08800000000000001,0.396,0.703,0.482,5.605,0.695,0.23,0.08800000000000001,0.452,1.365,1.941,0.6509999999999999,0.499,0.608,1.954,2.006,130.368,0.239,2.52,1.2919999999999998,0.752,2.355,11.108,6.936,2.416,1.479,3.699,0.014,0.0,0.005,0.0
2851,3163,19760630,2,0.071716,0.151752,0.047,0.16,1.267,8.714,3.27,8.92,-32.168,11.762,11.582,0.439,0.7390000000000001,0.433,0.211,0.099,0.1,0.139,0.28600000000000003,0.059,0.124,0.15,0.125,0.142,0.09,0.101,0.099,0.09,0.419,0.579,0.421,0.911,0.487,0.322,-1.003,0.491,0.07400000000000001,0.063,0.08800000000000001,0.396,0.703,0.482,5.605,0.695,0.23,0.08800000000000001,0.452,1.365,1.941,0.6509999999999999,0.499,0.608,1.954,2.006,130.368,0.239,2.52,1.2919999999999998,0.752,2.355,11.108,6.936,2.416,1.479,3.699,0.014,0.0,0.005,0.0
2884,3207,19760731,2,-0.065223,-0.050664,0.01,0.153,1.267,8.094,2.4,8.92,4.619,7.904,7.732,0.406,0.6679999999999999,0.433,0.211,0.114,0.115,0.149,0.28600000000000003,0.063,0.124,0.15,0.125,0.142,0.097,0.101,0.099,0.105,0.436,0.564,0.436,0.967,0.6409999999999999,0.222,-1.003,0.519,0.07400000000000001,0.066,0.08800000000000001,0.396,0.703,0.478,5.605,0.727,0.22,0.08800000000000001,0.455,1.463,2.091,0.6609999999999999,0.516,0.623,2.025,2.006,130.368,0.243,1.6569999999999998,0.727,0.7859999999999999,2.355,11.108,12.339,2.568,1.523,3.699,0.026,0.0,0.005,0.0
2931,3251,19760831,2,0.008197,0.014769,0.01,0.243,1.294,7.997000000000001,3.32,9.029,4.394,8.544,8.451,0.389,0.662,0.433,0.207,0.099,0.1,0.142,0.271,0.051,0.109,0.135,0.109,0.123,0.08,0.095,0.09,0.091,0.433,0.5670000000000001,0.433,0.961,0.6409999999999999,0.22,-1.003,0.616,0.07400000000000001,0.066,0.078,0.392,0.679,0.475,5.721,0.7120000000000001,0.221,0.08900000000000001,0.453,1.456,2.079,0.659,0.511,0.618,1.865,1.7990000000000002,112.172,0.252,1.652,0.726,0.8009999999999999,2.609,11.436,12.799,2.597,1.5419999999999998,4.128,0.038,0.0,0.005,0.0
2961,3295,19760930,2,0.132985,0.082218,0.01,0.257,1.294,8.986,4.25,9.029,5.0360000000000005,9.71,9.612,0.424,0.743,0.433,0.207,0.099,0.1,0.142,0.271,0.051,0.109,0.135,0.109,0.123,0.08,0.095,0.09,0.091,0.433,0.5670000000000001,0.433,0.961,0.6409999999999999,0.22,-1.003,0.616,0.07400000000000001,0.066,0.078,0.392,0.679,0.475,5.721,0.7120000000000001,0.221,0.08900000000000001,0.453,1.456,2.079,0.659,0.511,0.618,1.865,1.7990000000000002,112.172,0.252,1.652,0.726,0.8009999999999999,2.609,11.436,12.799,2.597,1.5419999999999998,4.128,0.038,0.0,0.005,0.0
3012,3339,19761031,2,-0.034658,-0.027402,0.006999999999999999,0.251,1.294,8.652000000000001,5.54,9.029,4.475,8.542,8.446,0.404,0.7120000000000001,0.433,0.207,0.105,0.106,0.142,0.271,0.052000000000000005,0.109,0.135,0.109,0.123,0.08199999999999999,0.095,0.09,0.097,0.44,0.56,0.44,0.928,0.703,0.22,-1.003,0.619,0.07400000000000001,0.065,0.078,0.38,0.679,0.466,5.721,0.731,0.204,0.08900000000000001,0.461,1.4509999999999998,2.063,0.6579999999999999,0.506,0.616,1.902,1.7990000000000002,112.172,0.251,1.6569999999999998,0.727,0.8320000000000001,2.609,11.436,13.478,2.697,1.5759999999999998,4.128,0.038,0.0,0.005,0.0
3044,3383,19761130,2,0.012841,-0.017755,0.006999999999999999,0.327,1.288,8.593,3.83,9.181,4.547,9.398,9.398,0.384,0.71,0.433,0.203,0.094,0.094,0.136,0.261,0.044,0.099,0.125,0.097,0.11,0.07200000000000001,0.09,0.084,0.087,0.439,0.561,0.439,0.924,0.7,0.21600000000000005,-1.003,0.628,0.07400000000000001,0.067,0.07,0.376,0.647,0.464,5.832999999999998,0.723,0.204,0.08900000000000001,0.458,1.4469999999999998,2.061,0.6579999999999999,0.502,0.614,1.793,1.6780000000000002,98.411,0.269,1.635,0.725,0.8390000000000001,2.8110000000000004,11.604,13.866,2.712,1.586,4.471,0.042,0.0,0.005,0.0
3084,3427,19761231,2,0.095038,0.105097,0.006999999999999999,0.362,1.288,9.527,2.75,9.181,5.042,10.285,10.285,0.426,0.787,0.433,0.203,0.094,0.094,0.136,0.261,0.044,0.099,0.125,0.097,0.11,0.07200000000000001,0.09,0.084,0.087,0.439,0.561,0.439,0.924,0.7,0.21600000000000005,-1.003,0.628,0.07400000000000001,0.067,0.07,0.376,0.647,0.464,5.832999999999998,0.723,0.204,0.08900000000000001,0.458,1.4469999999999998,2.061,0.6579999999999999,0.502,0.614,1.793,1.6780000000000002,98.411,0.269,1.635,0.725,0.8390000000000001,2.8110000000000004,11.604,13.866,2.712,1.586,4.471,0.042,0.0,0.005,0.0
